ID,sex,age,handedness,condition,leftButton,block,trial,intensity,direction,intF,response,respF,correct,sayhigh,sayhi,rt,TS_MoogStart,TS_Resp,order
4,w,20,right,speeded,high,4,114,0.074,0,high,0,left,1,high,1,1.10900000000004,515.828,516.937,0
4,w,20,right,speeded,high,4,115,0.071,1,high,0,left,1,high,1,1.09500000000003,520.393,521.488,0
4,w,20,right,speeded,high,4,116,0.065,0,high,0,left,1,high,1,1.09900000000005,524.958,526.057,0
4,w,20,right,speeded,high,4,117,0.068,1,high,0,left,1,high,1,1.029,529.489,530.518,0
4,w,20,right,speeded,high,4,118,0.046,0,low,1,right,1,low,0,1.18499999999995,534.038,535.223,0
4,w,20,right,speeded,high,4,119,0.068,1,high,0,left,1,high,1,0.984000000000037,538.569,539.553,0
4,w,20,right,speeded,high,4,120,0.068,0,high,0,left,1,high,1,1.41599999999994,543.134,544.55,0
4,w,20,right,speeded,high,4,121,0.074,1,high,0,left,1,high,1,1.10800000000006,547.683,548.791,0
4,w,20,right,speeded,high,4,122,0.074,0,high,0,left,1,high,1,1.16499999999996,552.231,553.396,0
4,w,20,right,speeded,high,4,123,0.071,1,high,0,left,1,high,1,1.28999999999996,556.763,558.053,0
4,w,20,right,speeded,high,4,124,0.065,0,high,1,right,0,low,0,0.996999999999957,561.278,562.275,0
4,w,20,right,speeded,high,4,125,0.046,1,low,0,left,0,high,1,1.16200000000003,565.826,566.988,0
4,w,20,right,speeded,high,4,126,0.074,0,high,0,left,1,high,1,1.13699999999994,570.375,571.512,0
4,w,20,right,speeded,high,4,127,0.068,1,high,0,left,1,high,1,1.173,574.956,576.129,0
4,w,20,right,speeded,high,4,128,0.046,0,low,1,right,1,low,0,1.11099999999999,579.521,580.632,0
5,w,21,right,accuracy,high,1,1,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,2,0.052,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,3,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,4,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,5,0.065,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,6,0.055,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,7,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,8,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,9,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,10,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,11,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,12,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,13,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,14,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,15,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,16,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,17,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,18,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,19,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,20,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,21,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,22,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,23,0.071,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,24,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,25,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,26,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,27,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,28,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,29,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,30,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,31,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,32,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,33,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,34,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,35,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,36,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,37,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,38,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,39,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,40,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,41,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,42,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,43,0.068,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,44,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,45,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,46,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,47,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,48,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,49,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,50,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,51,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,52,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,53,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,54,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,55,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,56,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,57,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,58,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,59,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,60,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,61,0.049,1,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,62,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,63,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,64,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,65,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,66,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,67,0.065,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,68,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,69,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,70,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,71,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,72,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,73,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,74,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,75,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,76,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,77,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,78,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,79,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,80,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,81,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,82,0.068,0,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,83,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,84,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,85,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,86,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,87,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,88,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,89,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,90,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,91,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,92,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,93,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,94,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,95,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,96,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,97,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,98,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,99,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,100,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,101,0.065,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,102,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,103,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,104,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,105,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,106,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,107,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,108,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,109,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,110,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,111,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,112,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,113,0.055,1,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,114,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,115,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,116,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,117,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,118,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,119,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,120,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,121,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,122,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,123,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,124,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,125,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,1,126,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,127,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,1,128,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,1,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,2,0.049,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,3,0.052,1,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,4,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,5,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,6,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,7,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,8,0.049,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,9,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,10,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,11,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,12,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,13,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,14,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,15,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,16,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,17,0.071,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,18,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,19,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,20,0.052,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,21,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,22,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,23,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,24,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,25,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,26,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,27,0.068,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,28,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,29,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,30,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,31,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,32,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,33,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,34,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,35,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,36,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,37,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,38,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,39,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,40,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,41,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,42,0.055,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,43,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,44,0.049,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,45,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,46,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,47,0.052,1,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,48,0.055,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,49,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,50,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,51,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,52,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,53,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,54,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,55,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,56,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,57,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,58,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,59,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,60,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,61,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,62,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,63,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,64,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,65,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,66,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,67,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,68,0.052,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,69,0.074,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,70,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,71,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,72,0.055,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,73,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,74,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,75,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,76,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,77,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,78,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,79,0.068,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,80,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,81,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,82,0.049,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,83,0.065,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,84,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,85,0.049,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,86,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,87,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,88,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,89,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,90,0.055,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,91,0.046,1,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,92,0.052,0,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,93,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,94,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,95,0.065,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,96,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,97,0.068,1,high,1,NA,0,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,98,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,99,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,100,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,101,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,102,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,103,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,104,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,105,0.065,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,106,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,107,0.052,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,108,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,109,0.055,1,low,0,NA,0,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,110,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,111,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,112,0.046,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,113,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,114,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,115,0.046,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,116,0.074,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,117,0.068,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,118,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,119,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,120,0.052,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,121,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,122,0.071,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,123,0.071,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,124,0.068,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,125,0.074,1,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,2,126,0.055,0,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,127,0.055,1,low,1,NA,1,low,0,NA,NA,NA,1
5,w,21,right,accuracy,high,2,128,0.065,0,high,0,NA,1,high,1,NA,NA,NA,1
5,w,21,right,accuracy,high,3,1,0.049,1,low,1,right,1,low,0,1.847,2.509,4.356,1
5,w,21,right,accuracy,high,3,2,0.071,0,high,0,left,1,high,1,1.305,7.057,8.362,1
5,w,21,right,accuracy,high,3,3,0.074,1,high,0,left,1,high,1,1.284,11.589,12.873,1
5,w,21,right,accuracy,high,3,4,0.046,0,low,1,right,1,low,0,1.368,16.104,17.472,1
5,w,21,right,accuracy,high,3,5,0.065,1,high,0,left,1,high,1,1.146,20.619,21.765,1
5,w,21,right,accuracy,high,3,6,0.055,0,low,1,right,1,low,0,1.496,25.151,26.647,1
5,w,21,right,accuracy,high,3,7,0.071,1,high,0,left,1,high,1,1.214,29.683,30.897,1
5,w,21,right,accuracy,high,3,8,0.071,0,high,0,left,1,high,1,1.124,34.214,35.338,1
5,w,21,right,accuracy,high,3,9,0.052,1,low,1,right,1,low,0,1.485,38.779,40.264,1
5,w,21,right,accuracy,high,3,10,0.046,0,low,1,right,1,low,0,1.321,43.328,44.649,1
5,w,21,right,accuracy,high,3,11,0.049,1,low,1,right,1,low,0,1.854,47.876,49.73,1
